0,0.924355,0.126548
1,0.383939,0.260146
2,0.565929,0.199250
3,0.284820,0.268036
4,0.663073,0.245264
5,0.088997,0.501553
6,0.831460,0.240200
7,0.481109,0.413475
8,0.409260,0.491378
9,0.691475,0.393086
10,0.808092,0.477596
11,0.283565,0.054580
12,0.635461,0.143983
13,0.947337,0.508668
14,0.432424,0.033171
15,0.892181,0.248636
16,0.370252,0.534052
17,0.933224,0.382111
18,0.749815,0.229363
19,0.864739,0.439770
20,0.647458,0.223344
21,0.214424,0.492269
22,0.551110,0.030729
23,0.972277,0.406606
24,0.330372,0.308311
25,0.387842,0.573199
26,0.384353,0.410343
27,0.429557,0.334918
28,0.310973,0.049003
29,0.999967,0.249312
30,0.941513,0.241206
31,0.500539,0.215294
32,0.084146,0.222976
33,0.839844,0.195532
34,0.820197,0.512655
35,0.478844,0.365785
36,0.696898,0.404194
37,0.607038,0.222453
38,0.660368,0.071763
39,0.043223,0.079566
40,0.072581,0.366943
41,0.954606,0.286493
42,0.656070,0.289749
43,0.988031,0.397589
44,0.710109,0.214728
45,0.907065,0.225053
46,0.442140,0.053385
47,0.328691,0.206240
48,0.758174,0.434188
49,0.653361,0.016670
50,0.355931,0.281401
51,0.782163,0.059997
52,0.464467,0.073995
53,0.714837,0.566176
54,0.074030,0.565890
55,0.622415,0.529085
56,0.999900,0.248766
57,0.488203,0.214852
58,0.623974,0.538716
59,0.910891,0.472132
60,0.657819,0.367964
61,0.163503,0.175588
62,0.770973,0.562920
63,0.101977,0.033826
64,0.428225,0.289809
65,0.017085,0.293034
66,0.779626,0.549127
67,0.023476,0.567571
68,0.946993,0.000180
69,0.079570,0.128760
70,0.550640,0.496948
71,0.232069,0.283141
72,0.820093,0.416526
73,0.178819,0.571412
74,0.132549,0.361394
75,0.743790,0.019340
76,0.322805,0.516768
77,0.357905,0.571865
78,0.608434,0.444274
79,0.139491,0.541658
80,0.473938,0.393206
81,0.668077,0.403385
82,0.357639,0.510607
83,0.045312,0.364923
84,0.485052,0.031429
85,0.336734,0.046779
86,0.692493,0.030026
87,0.988152,0.100962
88,0.584674,0.414216
89,0.310390,0.500556
90,0.870026,0.143183
91,0.626133,0.131254
92,0.217517,0.350446
93,0.172643,0.216081
94,0.478691,0.153160
95,0.354073,0.004588
96,0.618701,0.429000
97,0.437147,0.457732
98,0.200077,0.541868
99,0.283951,0.159720
