0,0.081796,0.400425
1,0.807874,0.442153
2,0.747158,0.210530
3,0.104205,0.352989
4,0.322033,0.242083
5,0.369024,0.216954
6,0.393482,0.353172
7,0.027812,0.177597
8,0.825478,0.101567
9,0.436954,0.192953
10,0.050771,0.470531
11,0.217597,0.007647
12,0.313931,0.001260
13,0.462559,0.422248
14,0.584316,0.538225
15,0.285036,0.516150
16,0.357700,0.293646
17,0.677858,0.180207
18,0.065340,0.237364
19,0.152033,0.215399
20,0.309198,0.318344
21,0.123346,0.353745
22,0.642095,0.124082
23,0.515756,0.057751
24,0.111536,0.284138
25,0.550331,0.054606
26,0.285952,0.024071
27,0.188488,0.461407
28,0.982118,0.376008
29,0.198280,0.057643
30,0.412495,0.052107
31,0.312469,0.361195
32,0.971234,0.087161
33,0.447163,0.464103
34,0.377615,0.056587
35,0.449736,0.084349
36,0.395650,0.176064
37,0.344799,0.389905
38,0.848608,0.489054
39,0.546972,0.251293
40,0.147211,0.048472
41,0.009195,0.278921
42,0.050260,0.498736
43,0.775345,0.301419
44,0.876424,0.164465
45,0.905892,0.241259
46,0.885951,0.452068
47,0.245356,0.243872
48,0.051059,0.470471
49,0.000310,0.416545
50,0.933739,0.477232
51,0.596681,0.233326
52,0.889740,0.256305
53,0.785092,0.362200
54,0.317462,0.433684
55,0.463012,0.370773
56,0.170539,0.037196
57,0.182443,0.466728
58,0.452826,0.106683
59,0.811906,0.129295
60,0.914572,0.060820
61,0.321480,0.587989
62,0.668502,0.226828
63,0.159626,0.404854
64,0.944587,0.239328
65,0.190571,0.116487
66,0.702218,0.114584
67,0.660982,0.392067
68,0.318565,0.306383
69,0.164683,0.063650
70,0.071853,0.349816
71,0.074180,0.084989
72,0.638308,0.199187
73,0.407722,0.575107
74,0.321531,0.266322
75,0.600663,0.002896
76,0.233037,0.065512
77,0.149877,0.468975
78,0.142718,0.471357
79,0.599955,0.541066
80,0.217981,0.495735
81,0.839967,0.599136
82,0.370307,0.190174
83,0.179505,0.346556
84,0.427976,0.579863
85,0.172782,0.243521
86,0.853722,0.235548
87,0.659528,0.318989
88,0.226055,0.389572
89,0.991427,0.317389
