0,0.793365,0.186474
1,0.164786,0.225244
2,0.623460,0.025950
3,0.427726,0.134990
4,0.415162,0.226981
5,0.052334,0.380793
6,0.100832,0.258639
7,0.104453,0.059367
8,0.580081,0.440919
9,0.956956,0.208890
10,0.330484,0.373181
11,0.352613,0.307954
12,0.446033,0.136422
13,0.379062,0.426465
14,0.447072,0.350623
15,0.449652,0.159753
16,0.705471,0.468427
17,0.883879,0.177130
18,0.828780,0.386391
19,0.181195,0.516154
20,0.847117,0.555075
21,0.581922,0.253841
22,0.546544,0.269197
23,0.009017,0.486089
24,0.792674,0.119126
25,0.984463,0.246548
26,0.188265,0.484946
27,0.614005,0.496193
28,0.908547,0.254357
29,0.234001,0.414855
