0,0.614203,0.332810
1,0.825964,0.459883
2,0.882096,0.509967
3,0.247440,0.427844
4,0.688678,0.212993
5,0.067721,0.180484
6,0.841252,0.200717
7,0.814991,0.270388
8,0.129014,0.340902
9,0.362549,0.582426
10,0.418152,0.316805
11,0.851053,0.235826
12,0.924664,0.557581
13,0.272867,0.588203
14,0.008681,0.073750
15,0.812273,0.072790
16,0.334001,0.179002
17,0.535289,0.500121
18,0.736630,0.579576
19,0.522851,0.355423
20,0.646038,0.412468
21,0.041094,0.122951
22,0.402914,0.313717
23,0.842508,0.568537
24,0.317146,0.098021
25,0.191689,0.411584
26,0.809790,0.130927
27,0.709458,0.117769
28,0.482773,0.374851
29,0.629085,0.243693
30,0.460078,0.390180
31,0.558375,0.464739
32,0.844164,0.272697
33,0.341361,0.317382
34,0.631376,0.408583
35,0.113360,0.587202
36,0.930079,0.028257
37,0.143134,0.373849
38,0.825284,0.240278
39,0.555913,0.164210
40,0.733508,0.126594
41,0.531028,0.545036
42,0.591616,0.580350
43,0.067900,0.286262
44,0.723398,0.267540
45,0.914143,0.226290
46,0.727627,0.193730
47,0.749521,0.490467
48,0.231362,0.057107
49,0.219522,0.474019
50,0.852224,0.469108
51,0.912280,0.520693
52,0.213408,0.223885
53,0.872622,0.328343
54,0.355188,0.297832
55,0.746955,0.212729
56,0.386647,0.160457
57,0.152783,0.260758
58,0.721395,0.477819
59,0.366564,0.504440
60,0.741021,0.189800
61,0.923693,0.146786
62,0.230030,0.242458
63,0.224333,0.170920
64,0.426016,0.156695
65,0.738862,0.163634
66,0.028811,0.314519
67,0.906671,0.284654
68,0.012383,0.344127
69,0.322086,0.412851
