0,0.954856,0.114706
1,0.977119,0.599259
2,0.093610,0.289260
3,0.459138,0.441571
4,0.171121,0.064869
5,0.767101,0.296415
6,0.361287,0.591772
7,0.111247,0.204510
8,0.961809,0.366087
9,0.478391,0.362429
10,0.431664,0.268220
11,0.004357,0.167447
12,0.434445,0.584469
13,0.961648,0.298721
14,0.481298,0.043080
15,0.706105,0.316041
16,0.267232,0.596015
17,0.426294,0.157418
18,0.294531,0.377664
19,0.039380,0.416739
20,0.877023,0.171766
21,0.077236,0.182763
22,0.118964,0.417782
23,0.906536,0.520681
24,0.962283,0.287967
25,0.126582,0.377518
26,0.895924,0.466399
27,0.488615,0.192603
28,0.421065,0.161215
29,0.180362,0.594372
30,0.865931,0.181289
31,0.819565,0.064749
32,0.643976,0.208624
33,0.000246,0.552349
34,0.549169,0.297691
35,0.735456,0.315771
36,0.182143,0.132974
37,0.640260,0.378209
38,0.100952,0.075966
39,0.198702,0.274643
40,0.790186,0.532871
41,0.958510,0.472860
42,0.042197,0.074254
43,0.997279,0.349557
44,0.844185,0.237902
45,0.503895,0.102761
46,0.364890,0.046130
47,0.818941,0.281839
48,0.134647,0.168794
49,0.777832,0.116328
