0,0.734706,0.580153
1,0.445956,0.455588
2,0.396471,0.349877
3,0.928098,0.553529
4,0.051252,0.584477
5,0.656725,0.314632
6,0.393713,0.427204
7,0.923801,0.395272
8,0.946147,0.406843
9,0.371565,0.512034
10,0.177492,0.359032
11,0.676976,0.442122
12,0.057904,0.032334
13,0.968585,0.324168
14,0.517610,0.035340
15,0.194577,0.165678
16,0.778825,0.481020
17,0.160734,0.563370
18,0.029451,0.384607
19,0.457069,0.342646
20,0.407336,0.571235
21,0.991890,0.322469
22,0.763822,0.549596
23,0.352022,0.511863
24,0.175338,0.507864
25,0.707962,0.544318
26,0.671799,0.088133
27,0.482703,0.256330
28,0.150544,0.295620
29,0.502976,0.016328
30,0.944572,0.198887
31,0.851671,0.110247
32,0.013829,0.177325
33,0.140173,0.589993
34,0.228285,0.372154
35,0.419373,0.291041
36,0.711569,0.097193
37,0.448101,0.025429
38,0.713884,0.065639
39,0.537733,0.256395
40,0.982988,0.589113
41,0.691711,0.060899
42,0.101956,0.005232
43,0.258749,0.286286
44,0.762499,0.289927
45,0.818447,0.307347
46,0.442577,0.110795
47,0.518086,0.290009
48,0.457052,0.277710
49,0.579343,0.167929
50,0.850153,0.046942
51,0.193671,0.038215
52,0.098471,0.235057
53,0.525115,0.382546
54,0.093266,0.598817
55,0.039283,0.219934
56,0.370805,0.237358
57,0.877256,0.597371
58,0.059515,0.472877
59,0.493152,0.124616
60,0.512667,0.366085
61,0.274129,0.159383
62,0.095364,0.522677
63,0.361547,0.349154
64,0.094579,0.547068
65,0.392061,0.335899
66,0.220980,0.399645
67,0.377376,0.329921
68,0.671316,0.013780
69,0.441436,0.159103
70,0.220082,0.228867
71,0.633774,0.299795
72,0.309250,0.595616
73,0.537790,0.295580
74,0.604781,0.109868
75,0.892699,0.470198
76,0.988693,0.031175
77,0.947903,0.540845
78,0.455426,0.442393
79,0.768529,0.438122
